customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
2489,56,Male,Handbag,Accessories,6970,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,30,Google Pay,Monthly,Middle-aged,30
2490,66,Male,Coat,Outerwear,2890,South Dakota,M,Green,Winter,3.9,No,Express,No,50,PhonePe,Quarterly,Seniors,90
2491,52,Male,Blouse,Clothing,6630,Maharastra,M,Gray,Spring,4.0,No,Free Shipping,No,5,Cash,Every 3 Months,Middle-aged,90
2492,63,Male,Handbag,Accessories,3995,North Carolina,M,Magenta,Spring,2.5,No,Express,No,15,Net Banking,Monthly,Seniors,30
2493,50,Male,Sunglasses,Accessories,8160,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,34,Net Banking,Bi-Weekly,Middle-aged,14
2494,21,Male,Socks,Clothing,1955,Andhra Pradesh,S,Beige,Fall,4.8,No,2-Day Shipping,No,6,PhonePe,Every 3 Months,Young-adults,90
2495,42,Male,Shoes,Footwear,2295,Odisha,S,Peach,Winter,2.6,No,Store Pickup,No,26,Debit Card,Annually,Adults,365
2496,40,Male,Backpack,Accessories,3145,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,34,Credit Card,Every 3 Months,Adults,90
2497,67,Male,Scarf,Accessories,6715,Bihar,S,Yellow,Summer,3.2,No,Store Pickup,No,37,Credit Card,Weekly,Seniors,7
2498,35,Male,Backpack,Accessories,3400,Colorado,M,Violet,Summer,4.2,No,Standard,No,28,Net Banking,Annually,Adults,365
2499,18,Male,Coat,Outerwear,3315,Telangana,S,Green,Fall,2.6,No,Next Day Air,No,38,Cash,Fortnightly,Young-adults,14
2500,52,Male,Hoodie,Clothing,6205,Punjab,L,Pink,Summer,3.1,No,Next Day Air,No,2,Cash,Quarterly,Middle-aged,90
2501,59,Male,Gloves,Accessories,7140,Telangana,M,Violet,Fall,2.9,No,Store Pickup,No,32,Cash,Bi-Weekly,Seniors,14
2502,49,Male,Shorts,Clothing,7990,Kerala,M,Violet,Fall,4.6,No,Free Shipping,No,30,PhonePe,Bi-Weekly,Middle-aged,14
2503,46,Male,Skirt,Clothing,3995,Idaho,L,Pink,Spring,4.1,No,Standard,No,17,Google Pay,Every 3 Months,Middle-aged,90
2504,69,Male,Boots,Footwear,6545,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,5,Debit Card,Bi-Weekly,Seniors,14
2505,56,Male,Shorts,Clothing,7990,Karnataka,M,Turquoise,Winter,4.0,No,Store Pickup,No,31,Cash,Bi-Weekly,Middle-aged,14
2506,27,Male,Handbag,Accessories,6375,Bihar,M,Cyan,Summer,3.5,No,Express,No,43,Google Pay,Quarterly,Young-adults,90
2507,57,Male,Dress,Clothing,6970,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,19,PhonePe,Annually,Middle-aged,365
2508,58,Male,Shoes,Footwear,3060,Punjab,M,Cyan,Fall,2.9,No,Store Pickup,No,32,Credit Card,Every 3 Months,Seniors,90
2509,23,Male,Sneakers,Footwear,7650,Andhra Pradesh,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,5,Debit Card,Bi-Weekly,Young-adults,14
2510,19,Male,Socks,Clothing,4080,Washington,M,Black,Spring,4.4,No,Free Shipping,No,9,Net Banking,Quarterly,Young-adults,90
2511,40,Male,Jacket,Outerwear,3570,South Dakota,L,Purple,Winter,4.4,No,Standard,No,48,Credit Card,Weekly,Adults,7
2512,54,Male,Backpack,Accessories,2805,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,1,Google Pay,Quarterly,Middle-aged,90
2513,50,Male,Socks,Clothing,5355,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,20,Credit Card,Monthly,Middle-aged,30
2514,69,Male,Handbag,Accessories,4505,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,42,Cash,Annually,Seniors,365
2515,42,Male,Hat,Accessories,3145,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,45,Google Pay,Bi-Weekly,Adults,14
2516,37,Male,Blouse,Clothing,7820,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,41,Cash,Monthly,Adults,30
2517,46,Male,Shorts,Clothing,6205,Utah,XL,Brown,Spring,4.6,No,Standard,No,36,Debit Card,Quarterly,Middle-aged,90
2518,64,Male,Shirt,Clothing,3230,Kerala,L,Orange,Spring,2.9,No,Standard,No,10,PhonePe,Annually,Seniors,365
2519,20,Male,Boots,Footwear,4335,Andhra Pradesh,XL,Blue,Fall,4.0,No,Store Pickup,No,31,PhonePe,Annually,Young-adults,365
2520,40,Male,Jacket,Outerwear,7650,Michigan,L,Magenta,Spring,4.9,No,Standard,No,21,Credit Card,Quarterly,Adults,90
2521,64,Male,Jacket,Outerwear,4760,Bihar,L,Magenta,Summer,3.1,No,Next Day Air,No,16,Cash,Every 3 Months,Seniors,90
2522,29,Male,Handbag,Accessories,2805,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,18,Google Pay,Every 3 Months,Young-adults,90
2523,20,Male,Belt,Accessories,4505,Telangana,S,Olive,Winter,2.5,No,2-Day Shipping,No,20,Debit Card,Weekly,Young-adults,7
2524,43,Male,Handbag,Accessories,2040,New Jersey,S,Cyan,Spring,3.4,No,Express,No,21,Net Banking,Annually,Adults,365
2525,60,Male,Coat,Outerwear,5015,Kansas,M,Purple,Spring,3.7,No,Express,No,23,Credit Card,Quarterly,Seniors,90
2526,39,Male,Sweater,Clothing,6120,Karnataka,M,Purple,Winter,4.2,No,Standard,No,20,Google Pay,Weekly,Adults,7
2527,47,Male,Shorts,Clothing,2380,Karnataka,S,Peach,Spring,3.4,No,Express,No,30,Google Pay,Bi-Weekly,Middle-aged,14
2528,19,Male,Pants,Clothing,3060,Bihar,M,Gold,Fall,3.6,No,Express,No,33,Net Banking,Every 3 Months,Young-adults,90
2529,52,Male,Jewelry,Accessories,3995,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,31,Debit Card,Monthly,Middle-aged,30
2530,34,Male,Gloves,Accessories,5270,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,48,Net Banking,Monthly,Adults,30
2531,25,Male,Skirt,Clothing,8330,Telangana,S,Cyan,Spring,3.6,No,Free Shipping,No,28,Debit Card,Weekly,Young-adults,7
2532,43,Male,Sandals,Footwear,2380,Telangana,M,Violet,Summer,4.6,No,Free Shipping,No,7,Cash,Every 3 Months,Adults,90
2533,55,Male,Socks,Clothing,7310,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,4,Debit Card,Weekly,Middle-aged,7
2534,66,Male,Jewelry,Accessories,3910,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,49,Cash,Bi-Weekly,Seniors,14
2535,41,Male,Sunglasses,Accessories,3570,Kerala,XL,Red,Fall,3.2,No,Free Shipping,No,22,Cash,Weekly,Adults,7
2536,47,Male,Coat,Outerwear,6800,Vermont,S,Purple,Winter,3.9,No,Express,No,39,Net Banking,Fortnightly,Middle-aged,14
2537,51,Male,Belt,Accessories,3315,Odisha,L,Gray,Spring,4.9,No,Express,No,45,Google Pay,Every 3 Months,Middle-aged,90
2538,44,Male,Coat,Outerwear,4165,Andhra Pradesh,M,Purple,Summer,4.1,No,2-Day Shipping,No,30,Google Pay,Fortnightly,Adults,14
2539,18,Male,Scarf,Accessories,2720,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,33,Credit Card,Bi-Weekly,Young-adults,14
2540,33,Male,Sandals,Footwear,6205,Telangana,M,Purple,Fall,4.1,No,Next Day Air,No,24,Cash,Bi-Weekly,Adults,14
2541,24,Male,Belt,Accessories,3570,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,11,Debit Card,Quarterly,Young-adults,90
2542,33,Male,Scarf,Accessories,4930,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,13,PhonePe,Every 3 Months,Adults,90
2543,61,Male,Jewelry,Accessories,1870,Rajasthan,M,White,Winter,3.7,No,Express,No,27,Google Pay,Annually,Seniors,365
2544,27,Male,Scarf,Accessories,4760,Kerala,L,Peach,Spring,2.7,No,Next Day Air,No,30,Google Pay,Bi-Weekly,Young-adults,14
2545,46,Male,Pants,Clothing,5950,Gujarat,M,Red,Spring,2.5,No,Next Day Air,No,39,PhonePe,Quarterly,Middle-aged,90
2546,38,Male,Shoes,Footwear,4250,Telangana,L,Olive,Spring,3.9,No,Free Shipping,No,10,Debit Card,Annually,Adults,365
2547,63,Male,Boots,Footwear,1785,Telangana,L,Gray,Summer,3.0,No,Express,No,4,Credit Card,Quarterly,Seniors,90
2548,47,Male,Jacket,Outerwear,8245,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,16,Cash,Weekly,Middle-aged,7
2549,42,Male,Backpack,Accessories,5355,Telangana,L,Pink,Winter,3.8,No,Standard,No,34,Credit Card,Monthly,Adults,30
2550,41,Male,Jacket,Outerwear,5100,Kerala,M,Red,Fall,2.7,No,Standard,No,11,Debit Card,Every 3 Months,Adults,90
2551,53,Male,Boots,Footwear,4420,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,30,Debit Card,Fortnightly,Middle-aged,14
2552,29,Male,Shoes,Footwear,2720,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,40,Debit Card,Annually,Young-adults,365
2553,61,Male,Belt,Accessories,4080,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,13,Credit Card,Annually,Seniors,365
2554,69,Male,Jewelry,Accessories,2125,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,28,PhonePe,Every 3 Months,Seniors,90
2555,51,Male,Jewelry,Accessories,5780,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,49,Debit Card,Bi-Weekly,Middle-aged,14
2556,24,Male,Pants,Clothing,6290,Idaho,M,Gray,Fall,3.5,No,Standard,No,23,Credit Card,Weekly,Young-adults,7
2557,24,Male,T-shirt,Clothing,7480,Maharastra,XL,Magenta,Fall,3.1,No,Standard,No,4,Net Banking,Quarterly,Young-adults,90
2558,70,Male,Shorts,Clothing,1955,Odisha,L,Cyan,Spring,3.9,No,Standard,No,17,Google Pay,Fortnightly,Seniors,14
2559,49,Male,Hoodie,Clothing,2720,Andhra Pradesh,M,Silver,Fall,2.7,No,Express,No,24,Google Pay,Fortnightly,Middle-aged,14
2560,48,Male,Belt,Accessories,6035,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,21,Debit Card,Every 3 Months,Middle-aged,90
2561,58,Male,Boots,Footwear,5270,Andhra Pradesh,M,Violet,Spring,2.7,No,Next Day Air,No,17,Debit Card,Bi-Weekly,Seniors,14
2562,32,Male,Hoodie,Clothing,1700,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,22,Debit Card,Quarterly,Adults,90
2563,57,Male,Shorts,Clothing,5270,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,27,Cash,Fortnightly,Middle-aged,14
2564,69,Male,Backpack,Accessories,6885,Telangana,XL,Gray,Winter,4.5,No,Standard,No,1,PhonePe,Every 3 Months,Seniors,90
2565,42,Male,Scarf,Accessories,7650,Karnataka,L,Indigo,Winter,3.0,No,2-Day Shipping,No,27,Net Banking,Weekly,Adults,7
2566,30,Male,Socks,Clothing,3655,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,8,PhonePe,Quarterly,Young-adults,90
2567,35,Male,Handbag,Accessories,3230,Haryana,S,Yellow,Fall,3.3,No,Standard,No,43,Google Pay,Quarterly,Adults,90
2568,19,Male,Sunglasses,Accessories,2125,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,24,Cash,Fortnightly,Young-adults,14
2569,52,Male,T-shirt,Clothing,8330,Telangana,XL,Green,Winter,4.3,No,Express,No,29,Google Pay,Fortnightly,Middle-aged,14
2570,42,Male,Dress,Clothing,6375,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,10,Net Banking,Bi-Weekly,Adults,14
2571,36,Male,Sneakers,Footwear,2295,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,12,Google Pay,Fortnightly,Adults,14
2572,45,Male,Sunglasses,Accessories,2295,Mississippi,L,Black,Winter,3.5,No,Standard,No,48,Cash,Fortnightly,Middle-aged,14
2573,54,Male,Blouse,Clothing,3570,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,40,Net Banking,Quarterly,Middle-aged,90
2574,54,Male,T-shirt,Clothing,7650,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,1,Net Banking,Annually,Middle-aged,365
2575,27,Male,Hat,Accessories,5355,Tamil Nadu,M,Brown,Summer,4.6,No,2-Day Shipping,No,26,Credit Card,Fortnightly,Young-adults,14
2576,53,Male,Shorts,Clothing,8160,Minnesota,M,Silver,Fall,4.0,No,Express,No,9,Google Pay,Annually,Middle-aged,365
2577,20,Male,Hoodie,Clothing,3400,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,19,Debit Card,Quarterly,Young-adults,90
2578,52,Male,Socks,Clothing,3315,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37,Net Banking,Monthly,Middle-aged,30
2579,54,Male,Sunglasses,Accessories,4080,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,3,Cash,Quarterly,Middle-aged,90
2580,65,Male,Blouse,Clothing,1700,Minnesota,M,Purple,Summer,3.7,No,Express,No,40,PhonePe,Weekly,Seniors,7
2581,43,Male,Jeans,Clothing,2465,Telangana,S,Turquoise,Summer,3.6,No,Store Pickup,No,13,Net Banking,Quarterly,Adults,90
2582,57,Male,Dress,Clothing,6885,Kerala,M,Gold,Winter,4.7,No,Express,No,48,Credit Card,Monthly,Middle-aged,30
2583,19,Male,Dress,Clothing,8330,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,4,PhonePe,Every 3 Months,Young-adults,90
2584,69,Male,Jeans,Clothing,7905,Odisha,M,Lavender,Fall,2.5,No,Next Day Air,No,9,Cash,Weekly,Seniors,7
2585,26,Male,Socks,Clothing,2550,Tamil Nadu,L,Blue,Summer,2.9,No,Store Pickup,No,26,Net Banking,Bi-Weekly,Young-adults,14
2586,57,Male,Sunglasses,Accessories,3145,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,19,Debit Card,Weekly,Middle-aged,7
2587,20,Male,Coat,Outerwear,2380,Andhra Pradesh,L,Yellow,Winter,4.6,No,Express,No,1,Credit Card,Every 3 Months,Young-adults,90
2588,55,Male,Scarf,Accessories,2465,Connecticut,M,Purple,Winter,3.7,No,Express,No,29,Google Pay,Every 3 Months,Middle-aged,90
2589,44,Male,Backpack,Accessories,4165,Gujarat,M,Peach,Summer,3.2,No,Free Shipping,No,38,PhonePe,Bi-Weekly,Adults,14
2590,52,Male,Pants,Clothing,4505,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,31,Google Pay,Annually,Middle-aged,365
2591,57,Male,Gloves,Accessories,5610,Andhra Pradesh,M,Turquoise,Summer,5.0,No,Free Shipping,No,35,PhonePe,Annually,Middle-aged,365
2592,40,Male,Jacket,Outerwear,5185,New Mexico,S,Olive,Spring,3.3,No,Express,No,40,Cash,Quarterly,Adults,90
2593,23,Male,Shorts,Clothing,1955,Assam,XL,Peach,Summer,4.4,No,Store Pickup,No,13,PhonePe,Quarterly,Young-adults,90
2594,36,Male,Pants,Clothing,3060,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,9,Net Banking,Every 3 Months,Adults,90
2595,59,Male,Skirt,Clothing,6885,Maharastra,L,Indigo,Fall,3.6,No,Free Shipping,No,25,Cash,Every 3 Months,Seniors,90
2596,29,Male,Blouse,Clothing,4760,Assam,XL,Maroon,Summer,3.2,No,Free Shipping,No,3,Net Banking,Bi-Weekly,Young-adults,14
2597,63,Male,Shirt,Clothing,6630,Punjab,L,Black,Spring,3.0,No,Next Day Air,No,35,Credit Card,Monthly,Seniors,30
2598,60,Male,Jewelry,Accessories,2125,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,13,PhonePe,Bi-Weekly,Seniors,14
2599,64,Male,Backpack,Accessories,7310,West Bengal,XL,Olive,Fall,3.3,No,Express,No,31,Debit Card,Annually,Seniors,365
2600,63,Male,Jewelry,Accessories,8415,Vermont,M,Gold,Winter,3.4,No,Express,No,48,Credit Card,Monthly,Seniors,30
2601,21,Male,Belt,Accessories,7055,New York,M,Gray,Fall,3.9,No,Express,No,6,Net Banking,Bi-Weekly,Young-adults,14
2602,61,Male,Dress,Clothing,2805,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,43,Cash,Monthly,Seniors,30
2603,65,Male,Coat,Outerwear,3740,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,1,PhonePe,Quarterly,Seniors,90
2604,69,Male,Dress,Clothing,4930,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,8,Cash,Annually,Seniors,365
2605,47,Male,Sweater,Clothing,4590,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,6,Debit Card,Weekly,Middle-aged,7
2606,41,Male,Hoodie,Clothing,7905,West Bengal,M,White,Spring,3.7,No,2-Day Shipping,No,32,PhonePe,Fortnightly,Adults,14
2607,68,Male,Shoes,Footwear,8330,West Bengal,L,Turquoise,Spring,4.7,No,Standard,No,46,Net Banking,Bi-Weekly,Seniors,14
2608,41,Male,Shoes,Footwear,3060,Odisha,XL,Teal,Spring,3.1,No,Express,No,38,Google Pay,Every 3 Months,Adults,90
2609,42,Male,Jacket,Outerwear,5780,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,48,Credit Card,Fortnightly,Adults,14
2610,66,Male,Backpack,Accessories,8075,Rajasthan,M,Black,Summer,3.0,No,Store Pickup,No,18,Debit Card,Bi-Weekly,Seniors,14
2611,66,Male,Jeans,Clothing,7905,Kerala,M,Violet,Spring,3.1,No,Express,No,25,Cash,Quarterly,Seniors,90
2612,33,Male,Jacket,Outerwear,8415,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,4,Cash,Fortnightly,Adults,14
2613,55,Male,Sunglasses,Accessories,1870,Punjab,M,Turquoise,Winter,3.8,No,Next Day Air,No,27,PhonePe,Quarterly,Middle-aged,90
2614,58,Male,Gloves,Accessories,7480,South Dakota,M,Gold,Fall,2.9,No,Express,No,14,Net Banking,Monthly,Seniors,30
2615,18,Male,Jacket,Outerwear,5525,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,36,Net Banking,Fortnightly,Young-adults,14
2616,49,Male,T-shirt,Clothing,5270,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,6,Debit Card,Quarterly,Middle-aged,90
2617,61,Male,Sandals,Footwear,4675,Georgia,XL,Purple,Spring,3.6,No,Express,No,46,Cash,Annually,Seniors,365
2618,31,Male,Shorts,Clothing,8245,Idaho,S,Maroon,Spring,4.8,No,Standard,No,29,Net Banking,Annually,Young-adults,365
2619,70,Male,Handbag,Accessories,6545,Punjab,L,Brown,Fall,4.1,No,Express,No,12,PhonePe,Monthly,Seniors,30
2620,68,Male,Pants,Clothing,3400,Connecticut,L,Indigo,Winter,3.9,No,Free Shipping,No,47,Credit Card,Weekly,Seniors,7
2621,27,Male,Blouse,Clothing,1955,Ohio,S,Lavender,Winter,3.0,No,Standard,No,28,Debit Card,Annually,Young-adults,365
2622,48,Male,Shoes,Footwear,3910,Andhra Pradesh,M,Beige,Winter,3.0,No,Express,No,21,Net Banking,Annually,Middle-aged,365
2623,63,Male,Backpack,Accessories,6375,New Hampshire,M,Yellow,Spring,4.9,No,2-Day Shipping,No,15,Credit Card,Annually,Seniors,365
2624,49,Male,Shoes,Footwear,6460,Telangana,M,Gold,Fall,4.8,No,Next Day Air,No,38,Cash,Annually,Middle-aged,365
2625,19,Male,Dress,Clothing,5015,South Dakota,M,Indigo,Summer,3.3,No,Standard,No,19,Credit Card,Annually,Young-adults,365
2626,30,Male,Skirt,Clothing,4335,Colorado,L,Cyan,Summer,2.7,No,Standard,No,31,Credit Card,Weekly,Young-adults,7
2627,50,Male,Jacket,Outerwear,3910,Karnataka,XL,Silver,Fall,4.2,No,Express,No,30,Credit Card,Every 3 Months,Middle-aged,90
2628,66,Male,Shirt,Clothing,2210,Haryana,L,Silver,Fall,3.6,No,Next Day Air,No,40,Net Banking,Quarterly,Seniors,90
2629,25,Male,Hoodie,Clothing,4335,Kerala,M,Silver,Summer,3.8,No,Next Day Air,No,42,Credit Card,Bi-Weekly,Young-adults,14
2630,61,Male,Scarf,Accessories,3740,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,25,PhonePe,Annually,Seniors,365
2631,29,Male,Skirt,Clothing,6970,Andhra Pradesh,S,Pink,Spring,4.2,No,Free Shipping,No,20,Cash,Quarterly,Young-adults,90
2632,53,Male,Skirt,Clothing,3740,Connecticut,S,Violet,Summer,2.7,No,Express,No,3,Cash,Weekly,Middle-aged,7
2633,24,Male,Scarf,Accessories,2295,Alaska,M,Black,Fall,5.0,No,Next Day Air,No,14,Cash,Annually,Young-adults,365
2634,51,Male,Sunglasses,Accessories,7650,Alaska,M,Purple,Fall,4.7,No,Next Day Air,No,32,Credit Card,Fortnightly,Middle-aged,14
2635,26,Male,Sandals,Footwear,4930,North Carolina,S,Black,Summer,3.2,No,Store Pickup,No,20,Google Pay,Every 3 Months,Young-adults,90
2636,59,Male,Hoodie,Clothing,6800,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,34,Google Pay,Fortnightly,Seniors,14
2637,41,Male,Jacket,Outerwear,3400,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,6,PhonePe,Annually,Adults,365
2638,20,Male,Pants,Clothing,1955,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,2,Google Pay,Annually,Young-adults,365
2639,22,Male,Shirt,Clothing,2890,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,35,Credit Card,Annually,Young-adults,365
2640,18,Male,Blouse,Clothing,2975,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,33,Debit Card,Quarterly,Young-adults,90
2641,30,Male,Skirt,Clothing,6375,Indiana,L,Olive,Summer,4.0,No,Store Pickup,No,45,PhonePe,Bi-Weekly,Young-adults,14
2642,25,Male,Sunglasses,Accessories,5100,Vermont,XL,Olive,Winter,2.7,No,Next Day Air,No,20,Net Banking,Every 3 Months,Young-adults,90
2643,39,Male,Belt,Accessories,7395,Assam,L,Peach,Summer,4.0,No,Store Pickup,No,48,Net Banking,Annually,Adults,365
2644,49,Male,Gloves,Accessories,3485,Maryland,S,Silver,Spring,2.9,No,Next Day Air,No,37,Cash,Monthly,Middle-aged,30
2645,25,Male,Pants,Clothing,7055,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,4,Net Banking,Every 3 Months,Young-adults,90
2646,23,Male,Scarf,Accessories,6885,Punjab,L,Olive,Spring,4.0,No,Store Pickup,No,24,Net Banking,Bi-Weekly,Young-adults,14
2647,33,Male,T-shirt,Clothing,4760,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,4,Debit Card,Every 3 Months,Adults,90
2648,60,Male,Shoes,Footwear,4930,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,25,Debit Card,Annually,Seniors,365
2649,51,Male,Pants,Clothing,7140,Bihar,M,Gray,Spring,3.9,No,Next Day Air,No,14,Google Pay,Bi-Weekly,Middle-aged,14
2650,23,Male,Gloves,Accessories,1785,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,14,Net Banking,Fortnightly,Young-adults,14
2651,20,Male,Socks,Clothing,2975,Tamil Nadu,L,Maroon,Summer,4.2,No,Standard,No,46,Credit Card,Every 3 Months,Young-adults,90
2652,51,Male,Sneakers,Footwear,3655,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,27,Google Pay,Quarterly,Middle-aged,90
2653,23,Female,Shorts,Clothing,1700,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,46,Credit Card,Monthly,Young-adults,30
2654,67,Female,Blouse,Clothing,3060,Wisconsin,L,Lavender,Fall,4.8,No,Express,No,24,PhonePe,Every 3 Months,Seniors,90
2655,23,Female,Coat,Outerwear,5950,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,4,Google Pay,Annually,Young-adults,365
2656,26,Female,Sunglasses,Accessories,7055,Kerala,M,Gray,Summer,3.4,No,Standard,No,2,Credit Card,Fortnightly,Young-adults,14
2657,52,Female,Shorts,Clothing,6460,Indiana,L,Yellow,Winter,3.6,No,Express,No,29,Net Banking,Fortnightly,Middle-aged,14
2658,52,Female,Dress,Clothing,6885,Telangana,M,Pink,Summer,2.7,No,Express,No,7,Credit Card,Fortnightly,Middle-aged,14
2659,52,Female,Handbag,Accessories,3995,Ohio,XL,Indigo,Summer,3.2,No,Next Day Air,No,39,Google Pay,Monthly,Middle-aged,30
2660,35,Female,Boots,Footwear,2975,Kansas,L,Gray,Summer,4.4,No,2-Day Shipping,No,46,Credit Card,Fortnightly,Adults,14
2661,24,Female,Pants,Clothing,7225,South Carolina,L,Yellow,Spring,4.9,No,Express,No,44,PhonePe,Annually,Young-adults,365
2662,43,Female,Boots,Footwear,8160,Michigan,XL,Olive,Fall,4.8,No,Express,No,20,Net Banking,Annually,Adults,365
2663,25,Female,Skirt,Clothing,8330,Nebraska,M,Cyan,Summer,2.8,No,2-Day Shipping,No,44,Google Pay,Fortnightly,Young-adults,14
2664,46,Female,Sneakers,Footwear,4420,Wisconsin,L,Silver,Fall,2.9,No,Free Shipping,No,23,Net Banking,Annually,Middle-aged,365
2665,22,Female,Jewelry,Accessories,7140,Bihar,L,Silver,Winter,3.2,No,Store Pickup,No,37,Google Pay,Weekly,Young-adults,7
2666,70,Female,T-shirt,Clothing,6035,Punjab,L,Red,Winter,3.5,No,Store Pickup,No,4,PhonePe,Weekly,Seniors,7
2667,49,Female,Sandals,Footwear,8075,Ohio,S,Brown,Winter,4.1,No,Store Pickup,No,14,PhonePe,Fortnightly,Middle-aged,14
2668,48,Female,Boots,Footwear,3995,Maryland,M,Orange,Summer,4.1,No,Free Shipping,No,31,Cash,Fortnightly,Middle-aged,14
2669,59,Female,Coat,Outerwear,6375,Telangana,M,Black,Summer,4.8,No,Next Day Air,No,9,Google Pay,Quarterly,Seniors,90
2670,39,Female,Belt,Accessories,2380,Bihar,L,Teal,Spring,2.8,No,Free Shipping,No,31,Credit Card,Weekly,Adults,7
2671,30,Female,Sunglasses,Accessories,3740,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,26,Net Banking,Bi-Weekly,Young-adults,14
2672,37,Female,Sandals,Footwear,5440,Alabama,XL,Gray,Winter,4.8,No,2-Day Shipping,No,41,Google Pay,Every 3 Months,Adults,90
2673,56,Female,Boots,Footwear,2380,Kerala,M,Maroon,Spring,2.9,No,Standard,No,13,Cash,Annually,Middle-aged,365
2674,67,Female,Hoodie,Clothing,1785,West Bengal,M,Olive,Summer,2.6,No,2-Day Shipping,No,4,Cash,Monthly,Seniors,30
2675,40,Female,Hat,Accessories,3485,Tamil Nadu,S,Charcoal,Fall,3.3,No,Express,No,15,Cash,Every 3 Months,Adults,90
2676,24,Female,Shorts,Clothing,3230,Kerala,M,Peach,Winter,3.4,No,Free Shipping,No,38,Cash,Bi-Weekly,Young-adults,14
2677,43,Female,Backpack,Accessories,6545,Karnataka,M,Maroon,Spring,3.6,No,Free Shipping,No,3,Cash,Fortnightly,Adults,14
2678,45,Female,Shorts,Clothing,3655,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,6,Google Pay,Every 3 Months,Middle-aged,90
